GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE
0021500076,1610612738,Celtics,BOS,Boston,240:00,108.1,87.4,20.7,0.545,1.41,16.2,0.3,0.792,0.541,0.156,0.515,0.551,0.2,110.62,0.626
0021500077,1610612747,Lakers,LAL,Los Angeles,240:00,97.6,94.4,3.1,0.424,0.88,11.1,0.135,0.714,0.465,0.15,0.468,0.544,0.198,105.2,0.541
0021500077,1610612751,Nets,BKN,Brooklyn,240:00,94.4,97.6,-3.1,0.525,1.31,15.1,0.286,0.865,0.535,0.154,0.446,0.481,0.198,105.2,0.459
0021500078,1610612755,76ers,PHI,Philadelphia,240:00,107.8,108.8,-1.0,0.561,1.44,18.5,0.171,0.738,0.458,0.169,0.582,0.596,0.2,96.94,0.479
0021500078,1610612739,Cavaliers,CLE,Cleveland,240:00,108.8,107.8,1.0,0.644,1.71,20.8,0.262,0.829,0.542,0.171,0.568,0.579,0.2,96.94,0.521
0021500079,1610612752,Knicks,NYK,New York,240:00,94.5,106.7,-12.2,0.606,1.11,15.2,0.333,0.69,0.512,0.185,0.432,0.493,0.195,95.04,0.433
0021500079,1610612749,Bucks,MIL,Milwaukee,240:00,106.7,94.5,12.2,0.6,1.75,16.6,0.31,0.667,0.488,0.129,0.451,0.528,0.2,95.04,0.567
0021500080,1610612748,Heat,MIA,Miami,240:00,94.9,96.2,-1.3,0.583,1.75,17.5,0.171,0.786,0.482,0.131,0.481,0.502,0.198,92.64,0.495
0021500080,1610612754,Pacers,IND,Indiana,240:00,96.2,94.9,1.3,0.583,1.75,17.0,0.214,0.829,0.518,0.128,0.481,0.497,0.2,92.64,0.505
0021500081,1610612740,Pelicans,NOP,New Orleans,240:00,113.2,119.3,-6.1,0.714,2.31,21.8,0.146,0.813,0.438,0.128,0.56,0.608,0.198,101.48,0.455
0021500081,1610612737,Hawks,ATL,Atlanta,240:00,119.3,113.2,6.1,0.732,2.0,21.8,0.188,0.854,0.562,0.148,0.591,0.655,0.2,101.48,0.545
0021500082,1610612756,Suns,PHX,Phoenix,240:00,89.6,100.2,-10.6,0.378,0.88,11.0,0.212,0.854,0.495,0.156,0.457,0.471,0.2,101.28,0.4
0021500082,1610612765,Pistons,DET,Detroit,240:00,100.2,89.6,10.6,0.405,0.94,12.4,0.146,0.788,0.505,0.16,0.554,0.557,0.198,101.28,0.6
0021500083,1610612744,Warriors,GSW,Golden State,240:00,110.3,94.0,16.3,0.87,2.0,24.9,0.277,0.8,0.546,0.185,0.586,0.59,0.2,109.3,0.587
0021500083,1610612743,Nuggets,DEN,Denver,240:00,94.0,110.3,-16.3,0.59,1.21,16.0,0.2,0.723,0.454,0.172,0.467,0.511,0.2,109.3,0.413
0021500084,1610612758,Kings,SAC,Sacramento,240:00,103.0,113.9,-10.8,0.65,1.73,17.7,0.286,0.674,0.467,0.141,0.478,0.52,0.2,104.32,0.493
0021500084,1610612745,Rockets,HOU,Houston,240:00,113.9,103.0,10.8,0.575,1.05,16.6,0.326,0.714,0.533,0.216,0.579,0.618,0.198,104.32,0.507
0021500085,1610612750,Timberwolves,MIN,Minnesota,265:00,93.7,82.9,10.7,0.667,1.73,17.5,0.259,0.815,0.537,0.138,0.443,0.473,0.2,100.08,0.604
0021500085,1610612741,Bulls,CHI,Chicago,265:00,82.9,93.7,-10.7,0.606,1.05,14.1,0.185,0.741,0.463,0.169,0.414,0.451,0.198,100.08,0.396
0021500086,1610612764,Wizards,WAS,Washington,240:00,96.6,111.1,-14.5,0.711,1.08,19.6,0.216,0.767,0.513,0.244,0.538,0.579,0.198,102.54,0.428
0021500086,1610612737,Hawks,ATL,Atlanta,240:00,111.1,96.6,14.5,0.86,2.64,24.7,0.233,0.784,0.488,0.136,0.538,0.578,0.2,102.54,0.572
0021500087,1610612755,76ers,PHI,Philadelphia,240:00,98.5,108.7,-10.2,0.667,1.41,18.1,0.244,0.737,0.481,0.173,0.519,0.53,0.198,97.5,0.43
0021500087,1610612753,Magic,ORL,Orlando,240:00,108.7,98.5,10.2,0.615,1.85,18.4,0.263,0.756,0.519,0.135,0.506,0.561,0.2,97.5,0.57
0021500088,1610612740,Pelicans,NOP,New Orleans,240:00,101.3,108.4,-7.1,0.538,1.75,16.8,0.163,0.854,0.5,0.124,0.506,0.534,0.2,97.7,0.462
0021500088,1610612742,Mavericks,DAL,Dallas,240:00,108.4,101.3,7.1,0.5,1.82,16.0,0.146,0.837,0.5,0.111,0.53,0.571,0.196,97.7,0.538
0021500089,1610612749,Bucks,MIL,Milwaukee,240:00,97.9,94.1,3.7,0.73,1.59,20.3,0.222,0.646,0.441,0.177,0.5,0.528,0.196,93.7,0.547
0021500089,1610612751,Nets,BKN,Brooklyn,240:00,94.1,97.9,-3.7,0.529,1.0,14.2,0.354,0.778,0.559,0.197,0.433,0.476,0.2,93.7,0.453
0021500090,1610612759,Spurs,SAS,San Antonio,240:00,116.2,98.3,17.9,0.778,2.69,25.2,0.182,0.857,0.56,0.132,0.611,0.626,0.198,96.88,0.651
0021500090,1610612766,Hornets,CHA,Charlotte,240:00,98.3,116.2,-17.9,0.441,1.0,12.9,0.143,0.818,0.44,0.157,0.507,0.542,0.2,96.88,0.349
0021500091,1610612762,Jazz,UTA,Utah,240:00,94.8,80.5,14.3,0.581,0.86,14.9,0.225,0.755,0.527,0.224,0.5,0.543,0.2,96.04,0.635
0021500091,1610612763,Grizzlies,MEM,Memphis,240:00,80.5,94.8,-14.3,0.533,1.14,12.6,0.245,0.775,0.473,0.143,0.363,0.407,0.2,96.04,0.365
0021500092,1610612758,Kings,SAC,Sacramento,240:00,91.2,98.4,-7.2,0.684,1.18,18.3,0.295,0.681,0.495,0.214,0.471,0.5,0.198,103.86,0.448
0021500092,1610612744,Warriors,GSW,Golden State,240:00,98.4,91.2,7.2,0.711,1.5,18.4,0.319,0.705,0.505,0.172,0.457,0.506,0.2,103.86,0.552
0021500093,1610612746,Clippers,LAC,Los Angeles,240:00,105.0,107.1,-2.1,0.69,2.42,20.7,0.234,0.732,0.466,0.12,0.5,0.53,0.2,100.88,0.523
0021500093,1610612745,Rockets,HOU,Houston,240:00,107.1,105.0,2.1,0.421,1.14,12.4,0.268,0.766,0.534,0.138,0.483,0.552,0.2,100.88,0.477
0021500094,1610612754,Pacers,IND,Indiana,240:00,103.9,108.6,-4.7,0.564,3.14,17.3,0.245,0.761,0.495,0.075,0.467,0.493,0.2,93.18,0.473
0021500094,1610612739,Cavaliers,CLE,Cleveland,240:00,108.6,103.9,4.7,0.658,2.5,19.4,0.239,0.755,0.505,0.108,0.506,0.537,0.2,93.18,0.527
0021500095,1610612752,Knicks,NYK,New York,240:00,103.4,93.0,10.4,0.667,2.44,17.2,0.227,0.778,0.531,0.094,0.446,0.512,0.2,98.94,0.593
0021500095,1610612747,Lakers,LAL,Los Angeles,240:00,93.0,103.4,-10.4,0.528,1.9,14.3,0.222,0.773,0.469,0.098,0.431,0.456,0.198,98.94,0.407
0021500096,1610612761,Raptors,TOR,Toronto,240:00,82.9,104.3,-21.5,0.607,0.94,14.7,0.167,0.705,0.442,0.196,0.415,0.471,0.196,91.84,0.385
0021500096,1610612748,Heat,MIA,Miami,240:00,104.3,82.9,21.5,0.514,1.64,14.6,0.295,0.833,0.558,0.12,0.47,0.511,0.198,91.84,0.615
0021500097,1610612756,Suns,PHX,Phoenix,240:00,92.4,117.9,-25.4,0.474,0.78,13.2,0.167,0.605,0.388,0.206,0.494,0.54,0.2,108.32,0.329
0021500097,1610612760,Thunder,OKC,Oklahoma City,240:00,117.9,92.4,25.4,0.531,1.73,17.5,0.395,0.833,0.612,0.143,0.543,0.578,0.2,108.32,0.671
0021500098,1610612757,Trail Blazers,POR,Portland,240:00,103.1,124.1,-21.0,0.585,1.04,18.3,0.2,0.647,0.465,0.23,0.599,0.614,0.198,98.3,0.437
0021500098,1610612765,Pistons,DET,Detroit,240:00,124.1,103.1,21.0,0.34,1.78,12.2,0.353,0.8,0.535,0.093,0.547,0.568,0.2,98.3,0.563
0021500099,1610612753,Magic,ORL,Orlando,240:00,83.6,98.3,-14.7,0.516,0.73,13.0,0.163,0.86,0.512,0.219,0.462,0.491,0.198,99.58,0.377
0021500099,1610612754,Pacers,IND,Indiana,240:00,98.3,83.6,14.7,0.735,1.39,19.3,0.14,0.837,0.488,0.182,0.513,0.56,0.2,99.58,0.623
0021500100,1610612755,76ers,PHI,Philadelphia,240:00,78.5,103.6,-25.1,0.543,1.12,13.0,0.25,0.74,0.473,0.152,0.375,0.4,0.194,109.62,0.342
0021500100,1610612741,Bulls,CHI,Chicago,240:00,103.6,78.5,25.1,0.683,2.0,18.9,0.26,0.75,0.527,0.131,0.479,0.523,0.2,109.62,0.658
0021500101,1610612750,Timberwolves,MIN,Minnesota,240:00,116.2,104.8,11.4,0.587,1.42,19.9,0.258,0.889,0.597,0.189,0.619,0.652,0.2,101.38,0.543
0021500101,1610612737,Hawks,ATL,Atlanta,240:00,104.8,116.2,-11.4,0.682,1.76,22.0,0.111,0.742,0.403,0.167,0.587,0.601,0.2,101.38,0.457
0021500102,1610612757,Trail Blazers,POR,Portland,240:00,101.1,110.1,-9.0,0.556,2.0,15.1,0.204,0.784,0.453,0.097,0.451,0.505,0.198,100.48,0.432
0021500102,1610612743,Nuggets,DEN,Denver,240:00,110.1,101.1,9.0,0.5,1.33,15.9,0.216,0.796,0.547,0.153,0.565,0.593,0.198,100.48,0.568
0021500103,1610612759,Spurs,SAS,San Antonio,240:00,106.2,87.7,18.5,0.739,2.13,24.0,0.205,0.776,0.523,0.16,0.563,0.577,0.2,100.1,0.617
0021500103,1610612758,Kings,SAC,Sacramento,240:00,87.7,106.2,-18.5,0.735,1.32,18.3,0.224,0.795,0.477,0.189,0.446,0.476,0.2,100.1,0.383
0021500104,1610612744,Warriors,GSW,Golden State,240:00,109.3,95.4,13.9,0.674,1.81,20.5,0.31,0.7,0.5,0.16,0.538,0.563,0.2,99.66,0.595
0021500104,1610612765,Pistons,DET,Detroit,240:00,95.4,109.3,-13.9,0.375,0.75,11.8,0.3,0.69,0.5,0.201,0.506,0.519,0.2,99.66,0.405
0021500105,1610612763,Grizzlies,MEM,Memphis,240:00,95.1,99.7,-4.6,0.6,1.5,16.4,0.238,0.789,0.5,0.145,0.45,0.496,0.2,95.52,0.476
0021500105,1610612746,Clippers,LAC,Los Angeles,240:00,99.7,95.1,4.6,0.5,0.78,12.0,0.211,0.762,0.5,0.191,0.449,0.558,0.2,95.52,0.524
0021500106,1610612762,Jazz,UTA,Utah,240:00,117.1,119.3,-2.1,0.75,1.88,21.4,0.351,0.686,0.514,0.164,0.549,0.604,0.2,98.12,0.473
0021500106,1610612739,Cavaliers,CLE,Cleveland,240:00,119.3,117.1,2.1,0.649,1.41,17.9,0.314,0.649,0.486,0.172,0.574,0.635,0.198,98.12,0.527
0021500107,1610612764,Wizards,WAS,Washington,240:00,96.7,122.8,-26.1,0.447,2.13,12.7,0.218,0.744,0.436,0.077,0.418,0.466,0.2,103.1,0.361
0021500107,1610612760,Thunder,OKC,Oklahoma City,240:00,122.8,96.7,26.1,0.614,2.08,19.5,0.256,0.782,0.564,0.128,0.599,0.633,0.198,103.1,0.639
0021500108,1610612748,Heat,MIA,Miami,240:00,108.7,92.4,16.4,0.605,1.92,17.6,0.326,0.865,0.566,0.129,0.482,0.527,0.196,94.08,0.588
0021500108,1610612747,Lakers,LAL,Los Angeles,240:00,92.4,108.7,-16.4,0.618,1.17,17.3,0.135,0.674,0.434,0.189,0.513,0.535,0.198,94.08,0.412
0021500109,1610612761,Raptors,TOR,Toronto,240:00,109.9,111.1,-1.2,0.676,2.08,18.1,0.311,0.729,0.527,0.121,0.464,0.539,0.198,99.54,0.531
0021500109,1610612752,Knicks,NYK,New York,240:00,111.1,109.9,1.2,0.524,2.2,16.3,0.271,0.689,0.473,0.1,0.5,0.539,0.198,99.54,0.469
0021500110,1610612749,Bucks,MIL,Milwaukee,240:00,90.1,106.0,-15.9,0.467,0.78,12.2,0.225,0.696,0.477,0.195,0.452,0.499,0.198,92.74,0.398
0021500110,1610612738,Celtics,BOS,Boston,240:00,106.0,90.1,15.9,0.553,1.62,16.4,0.304,0.775,0.523,0.139,0.483,0.525,0.198,92.74,0.602
0021500111,1610612750,Timberwolves,MIN,Minnesota,240:00,94.7,102.1,-7.4,0.694,1.14,18.5,0.25,0.905,0.585,0.219,0.506,0.538,0.2,101.12,0.492
0021500111,1610612766,Hornets,CHA,Charlotte,240:00,102.1,94.7,7.4,0.474,1.13,14.5,0.095,0.75,0.415,0.157,0.538,0.579,0.2,101.12,0.508
0021500112,1610612740,Pelicans,NOP,New Orleans,240:00,117.7,100.5,17.2,0.543,2.27,18.4,0.2,0.83,0.522,0.108,0.576,0.6,0.2,103.18,0.56
0021500112,1610612742,Mavericks,DAL,Dallas,240:00,100.5,117.7,-17.2,0.513,1.54,15.1,0.17,0.8,0.478,0.124,0.472,0.528,0.2,103.18,0.44
0021500113,1610612752,Knicks,NYK,New York,240:00,97.8,100.7,-2.9,0.476,1.18,15.9,0.297,0.854,0.612,0.179,0.512,0.522,0.198,94.7,0.485
0021500113,1610612766,Hornets,CHA,Charlotte,240:00,100.7,97.8,2.9,0.6,4.2,17.2,0.146,0.703,0.388,0.053,0.464,0.493,0.2,94.7,0.515
0021500114,1610612753,Magic,ORL,Orlando,240:00,111.9,105.4,6.5,0.55,2.75,16.3,0.39,0.816,0.557,0.089,0.465,0.48,0.2,92.1,0.448
0021500114,1610612747,Lakers,LAL,Los Angeles,240:00,105.4,111.9,-6.5,0.641,1.79,19.9,0.184,0.61,0.443,0.149,0.538,0.569,0.198,92.1,0.552
0021500115,1610612761,Raptors,TOR,Toronto,240:00,127.1,107.9,19.2,0.512,2.75,16.6,0.395,0.78,0.602,0.085,0.511,0.58,0.2,94.56,0.611
0021500115,1610612755,76ers,PHI,Philadelphia,240:00,107.9,127.1,-19.2,0.7,2.33,20.8,0.22,0.605,0.398,0.126,0.529,0.545,0.198,94.56,0.389
0021500116,1610612754,Pacers,IND,Indiana,240:00,100.4,90.0,10.3,0.526,1.05,15.2,0.263,0.795,0.532,0.187,0.519,0.551,0.198,101.36,0.566
0021500116,1610612738,Celtics,BOS,Boston,240:00,90.0,100.4,-10.3,0.563,1.0,14.2,0.205,0.737,0.468,0.178,0.442,0.5,0.2,101.36,0.434
0021500117,1610612740,Pelicans,NOP,New Orleans,240:00,97.4,108.1,-10.7,0.568,1.11,16.2,0.182,0.8,0.476,0.189,0.53,0.547,0.2,99.32,0.392
0021500117,1610612737,Hawks,ATL,Atlanta,240:00,108.1,97.4,10.7,0.619,2.0,19.7,0.2,0.818,0.524,0.133,0.547,0.57,0.198,99.32,0.608
0021500118,1610612746,Clippers,LAC,Los Angeles,240:00,110.7,123.9,-13.2,0.568,2.1,16.0,0.265,0.778,0.482,0.103,0.5,0.537,0.2,96.36,0.412
0021500118,1610612742,Mavericks,DAL,Dallas,240:00,123.9,110.7,13.2,0.548,1.64,18.2,0.222,0.735,0.518,0.147,0.625,0.661,0.198,96.36,0.588
0021500119,1610612745,Rockets,HOU,Houston,240:00,100.7,109.9,-9.1,0.595,3.57,18.5,0.245,0.615,0.429,0.072,0.469,0.474,0.2,96.88,0.459
0021500119,1610612751,Nets,BKN,Brooklyn,240:00,109.9,100.7,9.1,0.595,2.27,17.7,0.385,0.755,0.571,0.114,0.469,0.502,0.2,96.88,0.541
0021500120,1610612763,Grizzlies,MEM,Memphis,240:00,86.7,98.9,-12.2,0.625,0.71,12.3,0.256,0.816,0.532,0.217,0.364,0.489,0.2,98.98,0.434
0021500120,1610612744,Warriors,GSW,Golden State,240:00,98.9,86.7,12.2,0.611,0.96,16.9,0.184,0.744,0.468,0.227,0.553,0.587,0.2,98.98,0.566
0021500121,1610612749,Bucks,MIL,Milwaukee,240:00,110.9,115.0,-4.1,0.619,1.53,20.6,0.267,0.641,0.478,0.185,0.595,0.615,0.198,90.76,0.473
0021500121,1610612743,Nuggets,DEN,Denver,240:00,115.0,110.9,4.1,0.692,1.93,20.7,0.359,0.733,0.522,0.156,0.544,0.575,0.2,90.76,0.527
0021500122,1610612758,Kings,SAC,Sacramento,240:00,104.6,92.2,12.4,0.541,1.05,16.2,0.184,0.736,0.505,0.197,0.561,0.597,0.198,98.18,0.593
0021500122,1610612765,Pistons,DET,Detroit,240:00,92.2,104.6,-12.4,0.471,1.0,12.3,0.264,0.816,0.495,0.16,0.433,0.47,0.2,98.18,0.407
0021500123,1610612759,Spurs,SAS,San Antonio,240:00,121.6,104.0,17.6,0.587,2.45,21.1,0.235,0.773,0.538,0.118,0.604,0.628,0.2,95.02,0.573
0021500123,1610612757,Trail Blazers,POR,Portland,240:00,104.0,121.6,-17.6,0.667,2.89,19.5,0.227,0.765,0.462,0.093,0.494,0.515,0.2,95.02,0.427
0021500124,1610612762,Jazz,UTA,Utah,240:00,91.9,96.8,-4.9,0.382,1.3,10.6,0.22,0.795,0.472,0.101,0.404,0.455,0.2,97.0,0.447
0021500124,1610612748,Heat,MIA,Miami,240:00,96.8,91.9,4.9,0.389,0.93,12.0,0.205,0.78,0.528,0.158,0.494,0.523,0.2,97.0,0.553
0021500125,1610612750,Timberwolves,MIN,Minnesota,240:00,115.0,127.7,-12.6,0.488,1.62,15.3,0.357,0.842,0.588,0.129,0.511,0.564,0.2,100.94,0.434
0021500125,1610612744,Warriors,GSW,Golden State,240:00,127.7,115.0,12.6,0.708,3.09,24.1,0.158,0.643,0.413,0.109,0.64,0.672,0.2,100.94,0.566
0021500126,1610612756,Suns,PHX,Phoenix,240:00,113.2,98.7,14.5,0.5,1.05,16.3,0.265,0.755,0.554,0.201,0.614,0.64,0.196,104.78,0.595
0021500126,1610612746,Clippers,LAC,Los Angeles,240:00,98.7,113.2,-14.5,0.425,1.13,12.7,0.245,0.735,0.446,0.142,0.494,0.508,0.198,104.78,0.405
0021500127,1610612750,Timberwolves,MIN,Minnesota,240:00,106.5,112.5,-6.0,0.381,1.0,13.3,0.222,0.721,0.494,0.165,0.548,0.58,0.198,95.92,0.444
0021500127,1610612754,Pacers,IND,Indiana,240:00,112.5,106.5,6.0,0.561,2.09,17.7,0.279,0.778,0.506,0.116,0.535,0.557,0.2,95.92,0.556
0021500128,1610612762,Jazz,UTA,Utah,240:00,91.1,100.4,-9.3,0.706,1.41,17.4,0.255,0.744,0.477,0.166,0.437,0.479,0.2,101.88,0.435
0021500128,1610612753,Magic,ORL,Orlando,240:00,100.4,91.1,9.3,0.625,0.91,15.2,0.256,0.745,0.523,0.216,0.487,0.569,0.196,101.88,0.565
0021500129,1610612738,Celtics,BOS,Boston,240:00,104.7,96.1,8.6,0.643,2.7,18.6,0.362,0.868,0.588,0.099,0.461,0.489,0.2,99.04,0.552
0021500129,1610612737,Hawks,ATL,Atlanta,240:00,96.1,104.7,-8.6,0.722,1.53,20.3,0.132,0.638,0.412,0.176,0.513,0.548,0.198,99.04,0.448
0021500130,1610612752,Knicks,NYK,New York,240:00,90.1,98.2,-8.1,0.552,1.07,13.4,0.213,0.75,0.484,0.161,0.424,0.476,0.198,92.44,0.468
0021500130,1610612739,Cavaliers,CLE,Cleveland,240:00,98.2,90.1,8.1,0.364,1.0,10.4,0.25,0.787,0.516,0.131,0.462,0.491,0.2,92.44,0.532
0021500131,1610612761,Raptors,TOR,Toronto,240:00,108.8,84.6,24.3,0.559,1.19,15.3,0.317,0.778,0.558,0.174,0.5,0.563,0.198,93.84,0.659
0021500131,1610612740,Pelicans,NOP,New Orleans,240:00,84.6,108.8,-24.3,0.5,1.0,12.4,0.222,0.683,0.442,0.157,0.409,0.446,0.198,93.84,0.341
0021500132,1610612741,Bulls,CHI,Chicago,240:00,103.4,98.7,4.7,0.73,2.45,19.9,0.217,0.839,0.559,0.112,0.464,0.522,0.2,98.46,0.571
0021500132,1610612766,Hornets,CHA,Charlotte,240:00,98.7,103.4,-4.7,0.583,3.0,16.4,0.161,0.783,0.441,0.071,0.458,0.484,0.198,98.46,0.429
0021500133,1610612757,Trail Blazers,POR,Portland,240:00,106.7,107.6,-0.9,0.515,0.77,14.1,0.323,0.702,0.551,0.235,0.536,0.612,0.2,93.82,0.519
0021500133,1610612763,Grizzlies,MEM,Memphis,240:00,107.6,106.7,0.9,0.611,2.2,16.9,0.298,0.677,0.449,0.107,0.453,0.516,0.196,93.82,0.481
0021500134,1610612755,76ers,PHI,Philadelphia,240:00,81.5,98.8,-17.3,0.533,0.89,12.1,0.235,0.66,0.439,0.173,0.378,0.432,0.198,103.78,0.374
0021500134,1610612760,Thunder,OKC,Oklahoma City,240:00,98.8,81.5,17.3,0.513,1.54,14.4,0.34,0.765,0.561,0.126,0.443,0.48,0.2,103.78,0.626
0021500135,1610612747,Lakers,LAL,Los Angeles,240:00,79.7,87.6,-7.9,0.621,0.82,13.2,0.268,0.857,0.543,0.214,0.381,0.427,0.197,102.84,0.405
0021500135,1610612742,Mavericks,DAL,Dallas,240:00,87.6,79.7,7.9,0.633,1.27,14.8,0.143,0.732,0.457,0.146,0.409,0.475,0.2,102.84,0.595
0021500136,1610612745,Rockets,HOU,Houston,240:00,95.5,104.8,-9.3,0.576,0.95,14.7,0.19,0.727,0.465,0.195,0.487,0.541,0.2,102.36,0.438
0021500136,1610612743,Nuggets,DEN,Denver,240:00,104.8,95.5,9.3,0.676,1.32,18.0,0.273,0.81,0.535,0.186,0.512,0.563,0.198,102.36,0.563
0021500137,1610612758,Kings,SAC,Sacramento,240:00,106.3,104.6,1.7,0.625,1.79,17.3,0.3,0.795,0.532,0.134,0.484,0.526,0.2,104.34,0.525
0021500137,1610612751,Nets,BKN,Brooklyn,240:00,104.6,106.3,-1.7,0.571,1.6,17.5,0.205,0.7,0.468,0.144,0.517,0.555,0.2,104.34,0.475
0021500138,1610612746,Clippers,LAC,Los Angeles,240:00,108.1,102.8,5.3,0.622,1.64,18.0,0.262,0.738,0.5,0.15,0.513,0.558,0.198,93.42,0.56
0021500138,1610612765,Pistons,DET,Detroit,240:00,102.8,108.1,-5.3,0.455,1.0,12.6,0.262,0.738,0.5,0.161,0.493,0.537,0.2,93.42,0.44
0021500139,1610612764,Wizards,WAS,Washington,240:00,109.7,95.6,14.1,0.744,2.64,21.6,0.152,0.875,0.521,0.112,0.542,0.572,0.2,101.0,0.569
0021500139,1610612753,Magic,ORL,Orlando,240:00,95.6,109.7,-14.1,0.5,1.58,14.8,0.125,0.848,0.479,0.116,0.46,0.507,0.2,101.0,0.431
0021500140,1610612745,Rockets,HOU,Houston,240:00,97.9,108.7,-10.7,0.688,1.57,16.4,0.245,0.795,0.489,0.14,0.435,0.5,0.196,100.66,0.417
0021500140,1610612742,Mavericks,DAL,Dallas,240:00,108.7,97.9,10.7,0.558,2.18,18.0,0.205,0.755,0.511,0.109,0.528,0.56,0.2,100.66,0.583
0021500141,1610612749,Bucks,MIL,Milwaukee,290:00,98.5,95.6,2.9,0.465,1.54,13.8,0.273,0.72,0.486,0.119,0.451,0.484,0.198,90.85,0.516
0021500141,1610612739,Cavaliers,CLE,Cleveland,290:00,95.6,98.5,-2.9,0.568,1.0,14.5,0.28,0.727,0.514,0.191,0.484,0.51,0.198,90.85,0.484
0021500142,1610612759,Spurs,SAS,San Antonio,240:00,93.9,86.6,7.3,0.697,1.64,17.3,0.255,0.875,0.568,0.143,0.418,0.479,0.198,96.92,0.629
0021500142,1610612755,76ers,PHI,Philadelphia,240:00,86.6,93.9,-7.3,0.455,1.0,12.8,0.125,0.745,0.432,0.157,0.451,0.478,0.2,96.92,0.371
0021500143,1610612756,Suns,PHX,Phoenix,240:00,99.6,76.8,22.8,0.514,0.95,14.1,0.233,0.839,0.576,0.19,0.506,0.55,0.2,105.48,0.68
0021500143,1610612743,Nuggets,DEN,Denver,240:00,76.8,99.6,-22.8,0.382,1.0,10.2,0.161,0.767,0.424,0.123,0.378,0.399,0.195,105.48,0.32
0021500144,1610612744,Warriors,GSW,Golden State,265:00,101.5,92.5,9.0,0.721,2.07,21.0,0.22,0.78,0.5,0.142,0.505,0.528,0.198,96.2,0.53
0021500144,1610612751,Nets,BKN,Brooklyn,265:00,92.5,101.5,-9.0,0.537,1.69,15.7,0.22,0.78,0.5,0.121,0.429,0.471,0.198,96.2,0.47
0021500145,1610612752,Knicks,NYK,New York,240:00,99.6,93.2,6.4,0.474,2.0,14.6,0.238,0.886,0.532,0.094,0.455,0.493,0.2,94.36,0.545
0021500145,1610612740,Pelicans,NOP,New Orleans,240:00,93.2,99.6,-6.4,0.5,0.89,14.1,0.114,0.762,0.468,0.193,0.493,0.548,0.2,94.36,0.455
0021500146,1610612750,Timberwolves,MIN,Minnesota,240:00,112.5,120.2,-7.7,0.488,1.67,16.2,0.231,0.857,0.493,0.127,0.53,0.581,0.2,94.56,0.436
0021500146,1610612763,Grizzlies,MEM,Memphis,240:00,120.2,112.5,7.7,0.525,1.31,17.5,0.143,0.769,0.507,0.169,0.627,0.688,0.198,94.56,0.564
0021500147,1610612757,Trail Blazers,POR,Portland,240:00,99.7,110.0,-10.3,0.571,1.67,15.4,0.348,0.811,0.554,0.127,0.421,0.478,0.2,95.3,0.384
0021500147,1610612766,Hornets,CHA,Charlotte,240:00,110.0,99.7,10.3,0.707,2.42,21.9,0.189,0.652,0.446,0.125,0.548,0.58,0.198,95.3,0.616
0021500148,1610612762,Jazz,UTA,Utah,240:00,103.8,106.1,-2.3,0.538,1.05,16.9,0.286,0.789,0.548,0.214,0.559,0.581,0.194,91.98,0.491
0021500148,1610612737,Hawks,ATL,Atlanta,240:00,106.1,103.8,2.3,0.703,1.73,20.9,0.211,0.714,0.452,0.166,0.539,0.575,0.2,91.98,0.509
0021500149,1610612760,Thunder,OKC,Oklahoma City,240:00,86.9,103.3,-16.4,0.643,1.0,14.3,0.222,0.667,0.42,0.184,0.403,0.473,0.2,97.28,0.373
0021500149,1610612738,Celtics,BOS,Boston,240:00,103.3,86.9,16.4,0.641,1.39,18.7,0.333,0.778,0.58,0.186,0.53,0.551,0.2,97.28,0.627
0021500150,1610612761,Raptors,TOR,Toronto,240:00,98.9,109.7,-10.8,0.474,1.13,14.2,0.175,0.763,0.462,0.157,0.523,0.542,0.198,99.86,0.439
0021500150,1610612758,Kings,SAC,Sacramento,240:00,109.7,98.9,10.8,0.59,1.15,17.8,0.237,0.825,0.538,0.205,0.579,0.618,0.198,99.86,0.561
0021500151,1610612747,Lakers,LAL,Los Angeles,240:00,95.9,82.8,13.0,0.774,1.5,18.2,0.171,0.765,0.5,0.158,0.453,0.526,0.2,101.88,0.651
0021500151,1610612765,Pistons,DET,Detroit,240:00,82.8,95.9,-13.0,0.457,1.33,12.3,0.235,0.829,0.5,0.117,0.401,0.414,0.197,101.88,0.349
0021500152,1610612755,76ers,PHI,Philadelphia,240:00,82.9,90.0,-7.2,0.471,0.59,12.5,0.195,0.864,0.541,0.26,0.48,0.507,0.2,103.0,0.439
0021500152,1610612742,Mavericks,DAL,Dallas,240:00,90.0,82.9,7.2,0.533,0.84,12.9,0.136,0.805,0.459,0.186,0.441,0.516,0.2,103.0,0.561
0021500153,1610612754,Pacers,IND,Indiana,240:00,95.4,97.9,-2.5,0.543,1.46,14.7,0.224,0.796,0.51,0.131,0.454,0.487,0.198,98.82,0.448
0021500153,1610612741,Bulls,CHI,Chicago,240:00,97.9,95.4,2.5,0.743,3.25,19.4,0.204,0.776,0.49,0.082,0.442,0.48,0.2,98.82,0.552
